sample_barcode	sample_id
TCGA-2Z-A9J3-01A-12R-A38C-07	00065a62-5e18-4223-a884-12fca053a109
TCGA-OR-A5KX-01A-11R-A29S-07	0009f27d-a053-49b0-a030-ba9c1469224f
TCGA-EJ-7784-01A-11R-2118-07	000f476b-7d55-4fd1-8f72-622ab00e009b
TCGA-MJ-A850-01A-11R-A355-07	001313a7-fbd7-4a9a-a961-50c7433338e7
TCGA-ZG-A9LM-01A-11R-A41O-07	001a9499-54e1-4e68-b57e-564b6e36e81d
TCGA-BW-A5NQ-01A-11R-A27V-07	001b3264-ad8f-4170-a7c4-edcb51c83d54
TCGA-85-7710-11A-01R-2125-07	0022d26a-de97-4b13-a040-97d66abf02ba
TCGA-QR-A6GO-01A-11R-A35K-07	002526f3-c003-4b31-b7fe-8934e7f77f84
TCGA-BH-A0HK-01A-11R-A056-07	002ab6fc-4846-41a0-8cf5-3109b2732799
TCGA-MQ-A4LV-01A-11R-A34F-07	00312493-b44d-4b8b-9f3e-03d3c6ca495f
TCGA-DX-A2IZ-01A-11R-A21T-07	0031a146-0bbb-4430-bb8c-6de453881452
TCGA-DK-A3IV-01A-22R-A21D-07	003db379-99aa-4bcc-8555-c47775c68cdf
TCGA-EK-A2RL-01A-11R-A18M-07	003de740-7ed3-4a65-b742-3cb1762dcd0d
TCGA-50-5072-01A-21R-1858-07	003fece6-0f44-46b8-8b9f-bfe26feda298
TCGA-34-7107-11A-01R-1949-07	004abbb0-ed64-492f-9b8d-5a6aa8c95251
TCGA-EL-A4K1-01A-11R-A250-07	006093dc-e57a-44d5-a29e-8c3c430a518d
TCGA-CR-6482-01A-11R-1873-07	006b0868-0c85-436d-8aeb-67016209d25f
TCGA-CV-7252-01A-11R-2016-07	006cd71b-289d-4a6a-bdaf-0db087d5643b
TCGA-CV-6938-11A-01R-1915-07	007685a2-6f6e-4b1e-abb8-7ba060a6984e
TCGA-FB-AAPS-01A-12R-A39D-07	0083370e-c824-4d35-bac2-95ece7b63008
TCGA-Q1-A73O-01A-11R-A32P-07	00873561-4beb-4396-a2d4-eee6d263f2cc
TCGA-AR-A24S-01A-11R-A169-07	008886b5-e60a-4dca-9730-ababd8ae1e94
TCGA-29-1781-01A-01R-1567-13	0089b8f7-d34d-49d6-b06d-7bccfa44cbb3
TCGA-78-8648-01A-11R-2403-07	009c0a88-c494-4e2f-8a9f-0f2203c4c3bb
TCGA-X7-A8DD-01A-11R-A42C-07	009f8f65-9070-480c-8a81-f19d88e253b3
TCGA-FI-A3PX-01A-11R-A22K-07	00a4429d-6e6e-47a4-8857-5ee2868b7faa
TCGA-D7-6818-01A-11R-1884-13	00a4e56f-c9f4-4c3d-b795-9b468de83223
TCGA-57-1585-01A-01R-1566-13	00afbc45-f831-43db-9874-13a2b9ffd960
TCGA-2A-A8VV-01A-11R-A37L-07	00b02e78-8084-41ea-99fd-7cd429b0125d
TCGA-43-6771-11A-01R-1820-07	00b22e1e-5ec3-4cea-a348-26507e529968
TCGA-02-2483-01A-01R-1849-01	00b3b72b-0ac4-4016-bfa2-0bfcd5645d4f
TCGA-B0-5095-01A-01R-1420-07	00b8988a-2995-444b-854c-4cd15c2c49a5
TCGA-L5-A88T-01A-11R-A354-31	00be0efb-29a5-418e-a5c7-df8af0d127bb
TCGA-CD-8526-01A-11R-2343-13	00c8bbd7-dd91-43bd-ab18-5dc37911feb0
TCGA-C8-A273-01A-11R-A16F-07	00ced7ca-b737-4b98-9569-4bf5d0e7e2fc
TCGA-TT-A6YN-01A-12R-A35L-07	00d6f813-2c93-4929-b358-0998d15dbd8f
TCGA-FB-A4P5-01A-11R-A26U-07	00d7d2f8-76a5-4d25-8cd3-20a16835c0ca
TCGA-EJ-A65B-01A-12R-A30B-07	00e61162-94a3-42f6-9902-c3b82145f354
TCGA-CI-6620-01A-11R-1830-07	00f17cad-dffb-4f21-9613-8c900bc26b60
TCGA-SR-A6MT-01A-11R-A35L-07	00f7ff1b-6582-4de0-9f92-1bf0c04ca1ff
TCGA-KK-A8I6-01A-11R-A36G-07	00fa9a68-30de-4ca8-803e-514d3aa6a25b
TCGA-AZ-6605-01A-11R-1839-07	00fb8fe0-38e4-492f-aa94-2e121e1f2e91
TCGA-13-1488-01A-01R-1565-13	00fe9b68-df81-4ff2-9fa2-7ca2d4aa737a
TCGA-BH-A209-11A-42R-A157-07	00ff3cf6-3b54-4748-9058-f3afb106d9b8
TCGA-10-0928-01A-02R-1564-13	01049295-73ed-4dcf-90c0-acc0f6df97a2
TCGA-W5-AA33-01A-11R-A41I-07	0106d51d-d581-4be7-91f3-b2f0c84468d1
TCGA-LP-A4AV-01A-11R-A32Y-07	010784df-315c-4308-af6f-15035166459f
TCGA-L5-A8NT-01A-11R-A37I-31	0108575d-161f-4938-a8f4-d38d024c400c
TCGA-2Z-A9JO-01A-11R-A42S-07	010a663c-6d0a-410a-a9b2-d76d505e61d1
TCGA-Q3-A5QY-01A-12R-A32O-07	01163a3a-2226-4c97-9a6d-a2a5ec31e4ff
TCGA-55-7576-01A-11R-2066-07	011f0119-fe3c-472d-9162-5322feac3696
TCGA-AR-A1AN-01A-11R-A12P-07	01234b07-ab4c-4399-bea8-65c44c79ac35
TCGA-IW-A3M4-01A-11R-A21T-07	012d796e-4728-4317-ab5d-0f18324824b6
TCGA-86-A4D0-01A-11R-A24H-07	01311b7e-b9b4-4a75-b718-2ffa79e8e4fb
TCGA-J4-A83N-01A-11R-A352-07	01325050-b409-46e8-9329-08bc79236bf4
TCGA-EJ-5499-01A-01R-1580-07	01361943-123b-4449-9b9c-ad78ee3a8283
TCGA-E2-A14S-01A-11R-A12D-07	013b4596-dedc-49ff-bfe7-1153a32d7d3d
TCGA-A6-3810-01B-04R-A277-07	01450db8-8b81-45c8-90a7-a571cff67922
TCGA-30-1857-01A-02R-1569-13	014b8bef-fc8f-4b4b-9be1-9745cf7a82ba
TCGA-BH-A209-01A-11R-A157-07	014e0744-afe7-49a2-a560-6f1d0e4dff9e
TCGA-AB-2882-03A-01T-0740-13	014ee344-2844-4bc4-842e-e6d6e1e8fd9b
TCGA-B8-A8YJ-01A-13R-A39I-07	0153168a-39ce-47d6-b7f5-ac1e0f312245
TCGA-RY-A83Z-01A-11R-A36H-07	01616f92-c331-4960-8b33-50bd766998a4
TCGA-FD-A3B7-01A-31R-A20F-07	0165df87-95f7-401a-898a-8e28efc33d2f
TCGA-XJ-A83F-01A-11R-A352-07	016cf88f-adff-460d-b6ba-b96712cb2354
TCGA-44-2657-11A-01R-1758-07	01781e6e-9eca-4680-9169-3ac004a5be17
TCGA-G4-6320-01A-11R-1723-07	01852cd7-f3f6-49c8-a9ce-59f16378db41
TCGA-Z2-AA3V-06A-11R-A39D-07	01886ab2-c450-45d7-9fff-3fad5bbd9f37
TCGA-B0-4713-01A-01R-1277-07	018e9b8d-f4d5-479f-8e59-977c2e1c51d6
TCGA-G9-7519-01A-11R-2263-07	0193b01f-6da3-473b-8891-b984998ee0bf
TCGA-AB-2917-03A-01T-0734-13	019ce4dd-8274-4b2f-b55c-d69dc1a1604a
TCGA-EP-A2KB-01A-11R-A180-07	01a78d1f-65fd-4b33-8dcc-d25d679a6f6c
TCGA-BP-4969-01A-01R-1334-07	01b3e275-87d9-489f-a3a7-090041661a89
TCGA-3H-AB3U-01A-21R-A40A-07	01b8ce63-f5d0-48a4-9d26-1afc35b559ae
TCGA-KK-A7AQ-01A-11R-A33R-07	01c2b112-b90c-4f95-bd5d-9bd7100687b2
TCGA-BB-4223-01A-01R-1436-07	01c9c486-321f-4ebc-ade7-bbe6ea5c4a6e
TCGA-F9-A97G-01A-11R-A38C-07	01d197de-240e-4989-941a-16d3a14be26e
TCGA-ZP-A9D4-01A-11R-A37K-07	01d556b6-142b-478e-a3c9-47b4c045381d
TCGA-FG-5964-01A-11R-1708-07	01d74497-4980-4665-9d3e-fce428c7354d
TCGA-A7-A0CE-01A-11R-A00Z-07	01ece777-02ae-4657-b295-1943959f5e1e
TCGA-A3-A8CQ-01A-11R-A37O-07	01f8736a-85bc-498d-91c6-1c053c479512
TCGA-UY-A9PA-01A-11R-A38B-07	0204d35e-bd0a-4bea-9f69-0fdb91435ccb
TCGA-AA-3527-11A-01R-A32Z-07	020507f5-7252-4d3f-8c83-88c1b62495b6
TCGA-3B-A9HQ-01A-11R-A38C-07	02096acf-1539-459b-af80-3e599fb45487
TCGA-BR-4371-01A-01R-1157-13	020e7211-cc75-4d68-86fa-65b697ed180a
TCGA-VS-A9UD-01A-11R-A42T-07	022ea997-f464-46d0-90ea-768101fb8191
TCGA-D8-A4Z1-01A-21R-A266-07	0235d954-ff3e-403b-b3d3-ef8147d22433
TCGA-TM-A84S-01A-11R-A36H-07	0243d590-7d8e-4a5b-911d-347121365aed
TCGA-EJ-5532-01A-01R-1580-07	024c391e-03e6-4c92-858e-b62a4fdec876
TCGA-DJ-A2QC-01A-11R-A18C-07	0252f6ad-af28-4e2c-8fc8-cce7d4e3bcfd
TCGA-FS-A1ZH-06A-11R-A18T-07	02574a77-21ce-43c0-9563-192b6fd13701
TCGA-N5-A4RS-01A-11R-A28V-07	02620968-bac9-47b8-b21a-1c554224137a
TCGA-GN-A263-01A-11R-A18T-07	0268fd3a-85e1-4d57-9594-fb031e305765
TCGA-CQ-7063-01A-11R-2403-07	026e0fc2-2b12-4172-94b6-647465456615
TCGA-QK-A6IJ-01A-11R-A31N-07	0270cbb0-a657-40d6-bdc6-37c54884d9c5
TCGA-DB-A64O-01A-11R-A29R-07	0289499b-cb7b-4d55-8d40-4ce7f8da0dee
TCGA-13-1507-01A-01R-1565-13	028adba5-ecde-478d-91bf-58f73260ffe0
TCGA-DX-AB2P-01A-11R-A38C-07	028c99e7-4d68-4199-951b-c21a8672e651
TCGA-B0-4823-01A-02R-1420-07	0292a25b-bfac-409c-9ef9-7e20d22a8296
TCGA-3S-AAYX-01A-11R-A42C-07	02954bd3-2138-4c84-b645-f9f060f174ba
TCGA-NA-A4QW-01A-11R-A28V-07	02a39665-8dca-4723-9397-b3ed78293717
TCGA-HC-A76W-01A-11R-A33R-07	02a3dc8d-9178-4773-85d2-d0b0218b0be5
TCGA-EE-A3AA-06A-11R-A18S-07	02a62243-a257-40fb-a0cc-2a4061d64a72
TCGA-J7-A8I2-01A-12R-A36F-07	02ad17f6-b20c-43f8-99b2-e33a23f28dd1
TCGA-EJ-A65F-01A-21R-A311-07	02ad5d93-cf14-4d86-bf85-9a1b890168e6
TCGA-CQ-7068-01A-11R-2081-07	02b712ac-eb32-467c-b5ef-fec12bc785d4
TCGA-QH-A65Z-01A-11R-A29R-07	02c25e33-e1c3-412f-829b-7bf1d2bf25ef
TCGA-L5-A4OF-01A-11R-A260-31	02c2ead1-9122-4ae1-a79a-8f40ceef878e
TCGA-V4-A9EE-01A-11R-A405-07	02cd7e84-7673-46d1-8980-253dbe54ae0a
TCGA-AR-A1AV-01A-21R-A12P-07	02d32029-f952-4b8d-81e5-51507848080f
TCGA-YR-A95A-01A-12R-A41I-07	02d6f2e6-12e3-4e94-a275-aaa63fb3ee78
TCGA-4Z-AA7S-01A-11R-A39I-07	02de0800-123f-406e-837e-b6d8b9f009fa
TCGA-ZG-A9MC-01A-31R-A41O-07	02e1b693-d9d6-4a55-858b-d0e5d56010e9
TCGA-XF-AAN1-01A-31R-A42T-07	02e67820-4d19-43dd-bf57-bef1b79e7fba
TCGA-S9-A7IS-01A-11R-A34F-07	02e70714-3762-4c48-835b-9c0753d40fb6
TCGA-A7-A0DA-01A-31R-A115-07	02eda98a-a09e-44b0-a504-58ba3a028b16
TCGA-F7-A50J-01A-21R-A28V-07	02f1bb8a-6d82-4ed5-a0b6-c6c49003f382
TCGA-CG-4305-01A-01R-1157-13	02f2f104-4b40-4a60-8a27-fb51cf78c610
TCGA-VQ-A8P2-01A-11R-A36D-31	02fd3ddb-623b-41af-8edf-9cb95c18bb89
TCGA-YL-A8HO-01A-11R-A36G-07	02ff4c3d-5744-4c8f-9d63-8523743fc570
TCGA-FS-A1ZD-06A-11R-A18T-07	030809ad-2009-424d-be47-7184c72393e1
TCGA-AD-6964-01A-11R-1928-07	030868b4-2b46-4897-a03c-ec60c2bb71a5
TCGA-HZ-8002-01A-11R-2204-07	030a2f73-7d12-47a1-8882-e58ce1a722b8
TCGA-UD-AABZ-01A-12R-A40A-07	030e0f2d-c05b-4546-bed2-eb7f38ff8ae4
TCGA-DD-AACQ-01A-11R-A41C-07	03111995-6e7f-4d5a-9990-7093594e9e1b
TCGA-MQ-A4KX-01A-11R-A34F-07	03117c7b-8e3b-4f78-bf72-641902abd90c
TCGA-KO-8408-01A-11R-2315-07	03126e2f-dea1-42d5-a0f4-f07f78f0d07d
TCGA-QK-AA3J-01A-11R-A39I-07	031284e7-4494-4170-9573-c0c4658b77eb
TCGA-25-1623-01A-01R-1566-13	031e29a9-ceb4-438e-9b29-b8e8166843ec
TCGA-AO-A12A-01A-21R-A115-07	0321d81c-7ce3-41ca-98e6-79dc5ef77dcc
TCGA-05-5715-01A-01R-1628-07	0321ff6c-d94c-4b8a-a7d7-21803992d3d9
TCGA-A8-A09B-01A-11R-A00Z-07	0324c2fb-a237-42e4-b00c-c26e3f693960
TCGA-DA-A3F5-06A-11R-A20F-07	0324c3ce-3e7a-4ecd-87ef-3d02b591c0b0
TCGA-BR-8368-01A-11R-2343-13	03321e5d-700e-4877-9857-40d7310a3936
TCGA-CJ-4868-01A-01R-1305-07	033252e2-3b39-4642-80d3-1e27cf88e194
TCGA-ZB-A96L-01A-11R-A42S-07	0332f256-c042-4d58-b99f-8f632775f051
TCGA-B2-4098-01A-02R-1325-07	0344d786-dcf5-402c-8460-16d3f08c014e
TCGA-DD-A11C-11A-11R-A131-07	0345dde4-90c6-4c5e-ae82-562eccb652da
TCGA-2Z-A9JD-01A-11R-A42S-07	0348f5e2-a7a7-4965-969e-8ce669e77c49
TCGA-FU-A2QG-01A-11R-A18M-07	034b0035-47ce-42fb-88e3-1aab4aa84234
TCGA-50-8460-01A-11R-2326-07	03570ba4-236b-4ec2-82f2-d7341eb09cf9
TCGA-BA-7269-01A-11R-2016-07	035a6351-ead6-409f-b78b-42aea76ed696
TCGA-DX-A48U-01A-11R-A30C-07	035ef066-90d9-4b40-af79-91ac8bff1110
TCGA-50-5936-11A-01R-1628-07	035fe513-c381-4a35-afe4-5badc636a1a9
