time	n.risk	n.event	n.censor	surv	std.err	upper	lower	strata	molecular_subtype
0.6598220396988365	13	1	0	0.9230769230769231	0.08006407690254357	1	0.789018575865243	molecular_subtype=DMG, H3 K28	DMG
0.7474332648870636	12	1	0	0.8461538461538461	0.11826247919781652	1	0.6710951930652491	molecular_subtype=DMG, H3 K28	DMG
0.919917864476386	11	1	0	0.7692307692307692	0.15191090506255	1	0.5711495656709802	molecular_subtype=DMG, H3 K28	DMG
0.971937029431896	10	1	0	0.6923076923076923	0.18490006540840973	0.9946868537716259	0.4818500807676748	molecular_subtype=DMG, H3 K28	DMG
1.0924024640657084	9	1	0	0.6153846153846153	0.2192645048267573	0.9457686619460814	0.4004131666541311	molecular_subtype=DMG, H3 K28	DMG
1.0951403148528405	8	1	0	0.5384615384615384	0.25677629550654774	0.8906828020089633	0.3255264699715725	molecular_subtype=DMG, H3 K28	DMG
1.4674880219028064	7	1	0	0.4615384615384615	0.29957234475763905	0.8302413131239109	0.2565732975606548	molecular_subtype=DMG, H3 K28	DMG
1.7467488021902806	6	1	0	0.3846153846153846	0.35082320772281167	0.7649761723084445	0.193377257276445	molecular_subtype=DMG, H3 K28	DMG
1.9274469541409993	5	1	0	0.3076923076923077	0.41602514716892186	0.6954051238517995	0.1361430236358083	molecular_subtype=DMG, H3 K28	DMG
2.2286105407255303	4	1	0	0.23076923076923078	0.5063696835418333	0.6225877316547263	0.08553724264415195	molecular_subtype=DMG, H3 K28	DMG
2.3381245722108144	3	1	0	0.15384615384615385	0.6504436355879908	0.5504847214388086	0.042995996312833955	molecular_subtype=DMG, H3 K28	DMG
2.414784394250513	2	1	0	0.07692307692307693	0.9607689228305227	0.5056670292567712	0.011701691866307054	molecular_subtype=DMG, H3 K28	DMG
4.295687885010267	1	1	0	0	Inf	NA	NA	molecular_subtype=DMG, H3 K28	DMG
0.03285420944558522	7	1	0	0.8571428571428571	0.1543033499620919	1	0.6334465290121496	molecular_subtype=DMG, H3 K28, TP53 activated	DMG
0.049281314168377825	6	1	0	0.7142857142857143	0.23904572186687872	1	0.44709094792777365	molecular_subtype=DMG, H3 K28, TP53 activated	DMG
0.6680355920602327	5	1	0	0.5714285714285715	0.3273268353539886	1	0.30084364638978683	molecular_subtype=DMG, H3 K28, TP53 activated	DMG
0.8049281314168378	4	1	0	0.4285714285714286	0.4364357804719847	1	0.18219162308831502	molecular_subtype=DMG, H3 K28, TP53 activated	DMG
1.51129363449692	3	1	0	0.2857142857142857	0.5976143046671968	0.9217691607695634	0.08856084205840785	molecular_subtype=DMG, H3 K28, TP53 activated	DMG
1.672826830937714	2	1	0	0.14285714285714285	0.9258200997725514	0.876922993372703	0.023272469098814474	molecular_subtype=DMG, H3 K28, TP53 activated	DMG
1.9219712525667352	1	1	0	0	Inf	NA	NA	molecular_subtype=DMG, H3 K28, TP53 activated	DMG
0.10677618069815195	26	1	0	0.9615384615384616	0.03922322702763681	1	0.8903890067762422	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.2737850787132101	25	1	0	0.923076923076923	0.05661385170722979	1	0.8261294339451583	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.3942505133470226	24	1	0	0.8846153846153846	0.07082882469748285	1	0.7699541837202614	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.4106776180698152	23	1	0	0.8461538461538461	0.08362420100070908	0.9968513051042509	0.7182378431917383	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.4271047227926078	22	1	0	0.8076923076923077	0.0956948752938691	0.9743198986573363	0.6695612650468507	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.4681724845995893	21	1	0	0.7692307692307692	0.10741723110591493	0.9494899244806521	0.6231935285200789	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.6160164271047228	20	1	0	0.7307692307692306	0.11903797917400127	0.922795705115128	0.5787019441886416	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.6351813826146475	19	1	0	0.6923076923076921	0.1307440900921227	0.8945172673084799	0.5358084839105917	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.6680355920602327	18	1	0	0.6538461538461536	0.14269544824634822	0.8648447614875948	0.494325469653134	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.7063655030800822	17	1	0	0.6153846153846152	0.15504341823651058	0.8339112476281895	0.454122936858286	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.7118412046543463	16	1	0	0.5769230769230768	0.1679438245519263	0.801810896056677	0.4151106430747021	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.7474332648870636	15	1	0	0.5384615384615383	0.18156825980064073	0.7686097170024055	0.3772276384081406	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.7501711156741958	14	1	0	0.4999999999999999	0.19611613513818404	0.7343521339363361	0.3404361319955984	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.75564681724846	13	1	0	0.46153846153846145	0.21182963643408084	0.6990650846717812	0.3047180529396688	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.8268309377138946	12	1	0	0.42307692307692296	0.22901430620717222	0.6627605780385901	0.2700735209235912	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.917180013689254	11	1	0	0.38461538461538447	0.2480694691784169	0.625437283822376	0.23652090770599452	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.947296372347707	10	1	0	0.34615384615384603	0.26953584668754665	0.5870816283296809	0.20409850934700535	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.9801505817932923	9	1	0	0.30769230769230754	0.29417420270727607	0.5476690193153917	0.17286819753172208	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
1.0732375085557837	8	1	0	0.2692307692307691	0.323103086329432	0.5071664748798398	0.1429219214810387	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
1.0787132101300478	7	1	0	0.23076923076923064	0.35805743701971643	0.46553993901899354	0.11439284453669546	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
1.1471594798083504	6	1	0	0.1923076923076922	0.40191847623425014	0.42277595923501265	0.08747481429082944	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
1.1526351813826146	5	1	0	0.15384615384615377	0.4599331055038999	0.37895043727361744	0.062458402802065396	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
1.319644079397673	4	1	0	0.11538461538461534	0.5430209893473684	0.3344785030550362	0.03980408111688108	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
1.4099931553730323	3	1	0	0.07692307692307689	0.6793662204867574	0.2912958000733886	0.020313234045334142	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
1.462012320328542	2	1	0	0.03846153846153844	0.9805806756909201	0.26284422314233175	0.005628010093367568	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
1.5359342915811087	1	1	0	0	Inf	NA	NA	molecular_subtype=DMG, H3 K28, TP53 loss	DMG
0.02737850787132101	12	1	0	0.9166666666666666	0.08703882797784893	1	0.7729009736896153	molecular_subtype=HGG, H3 wildtype	HGG
0.6078028747433265	11	1	0	0.8333333333333333	0.12909944487358055	1	0.6470369870133615	molecular_subtype=HGG, H3 wildtype	HGG
0.9856262833675564	10	1	0	0.75	0.16666666666666666	1	0.5409963556165563	molecular_subtype=HGG, H3 wildtype	HGG
1.0266940451745379	9	1	0	0.6666666666666666	0.2041241452319315	0.9946253602590914	0.4468460811502639	molecular_subtype=HGG, H3 wildtype	HGG
1.3470225872689938	8	1	0	0.5833333333333333	0.2439750182371333	0.9409980121738091	0.36161370521038466	molecular_subtype=HGG, H3 wildtype	HGG
1.4099931553730323	7	1	0	0.4999999999999999	0.28867513459481287	0.8804216720240735	0.2839548456653213	molecular_subtype=HGG, H3 wildtype	HGG
1.7741273100616017	6	1	0	0.4166666666666666	0.3415650255319866	0.8138220172351565	0.21332810790856932	molecular_subtype=HGG, H3 wildtype	HGG
2.5927446954141	5	0	1	0.4166666666666666	0.3415650255319866	0.8138220172351565	0.21332810790856932	molecular_subtype=HGG, H3 wildtype	HGG
2.8774811772758384	4	0	1	0.4166666666666666	0.3415650255319866	0.8138220172351565	0.21332810790856932	molecular_subtype=HGG, H3 wildtype	HGG
