Kids_First_Biospecimen_ID	hallmark_name	gsea_score	sample_id
BS_15ETQ0E4	HALLMARK_ADIPOGENESIS	-0.16329031938016736	7316-41
BS_15ETQ0E4	HALLMARK_ALLOGRAFT_REJECTION	0.5881573749192229	7316-41
BS_15ETQ0E4	HALLMARK_ANDROGEN_RESPONSE	0.1591360065473424	7316-41
BS_15ETQ0E4	HALLMARK_ANGIOGENESIS	0.5766231202296324	7316-41
BS_15ETQ0E4	HALLMARK_APICAL_JUNCTION	0.252526840343039	7316-41
BS_15ETQ0E4	HALLMARK_APICAL_SURFACE	0.15095539508728795	7316-41
BS_15ETQ0E4	HALLMARK_APOPTOSIS	0.3451502264013942	7316-41
BS_15ETQ0E4	HALLMARK_BILE_ACID_METABOLISM	-0.2801775376963109	7316-41
BS_15ETQ0E4	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.17647807288737352	7316-41
BS_15ETQ0E4	HALLMARK_COAGULATION	0.3322300176048	7316-41
BS_15ETQ0E4	HALLMARK_COMPLEMENT	0.39401235686532954	7316-41
BS_15ETQ0E4	HALLMARK_DNA_REPAIR	0.11079215286643526	7316-41
BS_15ETQ0E4	HALLMARK_E2F_TARGETS	0.49708574915036796	7316-41
BS_15ETQ0E4	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.5028440994442284	7316-41
BS_15ETQ0E4	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.050485194962787555	7316-41
BS_15ETQ0E4	HALLMARK_ESTROGEN_RESPONSE_LATE	0.06284798626059387	7316-41
BS_15ETQ0E4	HALLMARK_FATTY_ACID_METABOLISM	-0.21212282348893485	7316-41
BS_15ETQ0E4	HALLMARK_G2M_CHECKPOINT	0.46223190878524417	7316-41
BS_15ETQ0E4	HALLMARK_GLYCOLYSIS	0.05172544040746177	7316-41
BS_15ETQ0E4	HALLMARK_HEDGEHOG_SIGNALING	-0.397536740971899	7316-41
BS_15ETQ0E4	HALLMARK_HEME_METABOLISM	-0.11802886192487588	7316-41
BS_15ETQ0E4	HALLMARK_HYPOXIA	0.06662340510119685	7316-41
BS_15ETQ0E4	HALLMARK_IL2_STAT5_SIGNALING	0.4713923024522523	7316-41
BS_15ETQ0E4	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.5250593691399963	7316-41
BS_15ETQ0E4	HALLMARK_INFLAMMATORY_RESPONSE	0.49479694110436073	7316-41
BS_15ETQ0E4	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.4748716261209646	7316-41
BS_15ETQ0E4	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.5635336570895435	7316-41
BS_15ETQ0E4	HALLMARK_KRAS_SIGNALING_DN	-0.10999102941081332	7316-41
BS_15ETQ0E4	HALLMARK_KRAS_SIGNALING_UP	0.30208796367712837	7316-41
BS_15ETQ0E4	HALLMARK_MITOTIC_SPINDLE	0.14865522738610362	7316-41
BS_15ETQ0E4	HALLMARK_MTORC1_SIGNALING	0.35992491581888986	7316-41
BS_15ETQ0E4	HALLMARK_MYC_TARGETS_V1	0.5454170031969935	7316-41
BS_15ETQ0E4	HALLMARK_MYC_TARGETS_V2	0.6553734783769584	7316-41
BS_15ETQ0E4	HALLMARK_MYOGENESIS	-0.030170254805372804	7316-41
BS_15ETQ0E4	HALLMARK_NOTCH_SIGNALING	-0.0781009729774155	7316-41
BS_15ETQ0E4	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.2267083664347203	7316-41
BS_15ETQ0E4	HALLMARK_P53_PATHWAY	0.3028596975070918	7316-41
BS_15ETQ0E4	HALLMARK_PANCREAS_BETA_CELLS	-0.26714375732831785	7316-41
BS_15ETQ0E4	HALLMARK_PEROXISOME	-0.2522010125465118	7316-41
BS_15ETQ0E4	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.12990681580946645	7316-41
BS_15ETQ0E4	HALLMARK_PROTEIN_SECRETION	-0.1430424325434238	7316-41
BS_15ETQ0E4	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.09004466127450506	7316-41
BS_15ETQ0E4	HALLMARK_SPERMATOGENESIS	-0.116933579106558	7316-41
BS_15ETQ0E4	HALLMARK_TGF_BETA_SIGNALING	0.22953540106624742	7316-41
BS_15ETQ0E4	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.5154168092878597	7316-41
BS_15ETQ0E4	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.45133727347441116	7316-41
BS_15ETQ0E4	HALLMARK_UV_RESPONSE_DN	-0.05576300640736784	7316-41
BS_15ETQ0E4	HALLMARK_UV_RESPONSE_UP	0.22504484545764608	7316-41
BS_15ETQ0E4	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.022115014136695504	7316-41
BS_15ETQ0E4	HALLMARK_XENOBIOTIC_METABOLISM	0.031357122878473975	7316-41
BS_1QNTEZPS	HALLMARK_ADIPOGENESIS	0.07217371942681886	7316-525
BS_1QNTEZPS	HALLMARK_ALLOGRAFT_REJECTION	0.1359923798265551	7316-525
BS_1QNTEZPS	HALLMARK_ANDROGEN_RESPONSE	0.18452897102953197	7316-525
BS_1QNTEZPS	HALLMARK_ANGIOGENESIS	0.32665543191568214	7316-525
BS_1QNTEZPS	HALLMARK_APICAL_JUNCTION	0.1861241196410442	7316-525
BS_1QNTEZPS	HALLMARK_APICAL_SURFACE	0.3046807187553089	7316-525
BS_1QNTEZPS	HALLMARK_APOPTOSIS	0.10989098629503616	7316-525
BS_1QNTEZPS	HALLMARK_BILE_ACID_METABOLISM	0.0800481816720959	7316-525
BS_1QNTEZPS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.13009505587246878	7316-525
BS_1QNTEZPS	HALLMARK_COAGULATION	0.025732609123102546	7316-525
BS_1QNTEZPS	HALLMARK_COMPLEMENT	0.020129929748232328	7316-525
BS_1QNTEZPS	HALLMARK_DNA_REPAIR	0.4445961645726271	7316-525
BS_1QNTEZPS	HALLMARK_E2F_TARGETS	0.6054588843215112	7316-525
BS_1QNTEZPS	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.4007309892154218	7316-525
BS_1QNTEZPS	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.06501973317886783	7316-525
BS_1QNTEZPS	HALLMARK_ESTROGEN_RESPONSE_LATE	0.04939680928481652	7316-525
BS_1QNTEZPS	HALLMARK_FATTY_ACID_METABOLISM	0.1729041543425594	7316-525
BS_1QNTEZPS	HALLMARK_G2M_CHECKPOINT	0.5160268781640249	7316-525
BS_1QNTEZPS	HALLMARK_GLYCOLYSIS	0.26728047202437794	7316-525
BS_1QNTEZPS	HALLMARK_HEDGEHOG_SIGNALING	-0.5058675157182084	7316-525
BS_1QNTEZPS	HALLMARK_HEME_METABOLISM	-0.020751060271246846	7316-525
BS_1QNTEZPS	HALLMARK_HYPOXIA	0.014924894176850362	7316-525
BS_1QNTEZPS	HALLMARK_IL2_STAT5_SIGNALING	0.3036863913060651	7316-525
BS_1QNTEZPS	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0701603173128523	7316-525
BS_1QNTEZPS	HALLMARK_INFLAMMATORY_RESPONSE	0.13392910244226006	7316-525
BS_1QNTEZPS	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.21464345977666904	7316-525
BS_1QNTEZPS	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.04486049232653261	7316-525
BS_1QNTEZPS	HALLMARK_KRAS_SIGNALING_DN	-0.16909802729582823	7316-525
BS_1QNTEZPS	HALLMARK_KRAS_SIGNALING_UP	0.062320884473667376	7316-525
BS_1QNTEZPS	HALLMARK_MITOTIC_SPINDLE	0.23269018694735313	7316-525
BS_1QNTEZPS	HALLMARK_MTORC1_SIGNALING	0.3808439739781547	7316-525
BS_1QNTEZPS	HALLMARK_MYC_TARGETS_V1	0.6343334517087128	7316-525
BS_1QNTEZPS	HALLMARK_MYC_TARGETS_V2	0.45820479783392576	7316-525
BS_1QNTEZPS	HALLMARK_MYOGENESIS	-0.24385866376551724	7316-525
BS_1QNTEZPS	HALLMARK_NOTCH_SIGNALING	0.011515081242791825	7316-525
BS_1QNTEZPS	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.48355283129906645	7316-525
BS_1QNTEZPS	HALLMARK_P53_PATHWAY	0.14094062483049324	7316-525
BS_1QNTEZPS	HALLMARK_PANCREAS_BETA_CELLS	-0.3507758237331794	7316-525
BS_1QNTEZPS	HALLMARK_PEROXISOME	0.24617211104527814	7316-525
BS_1QNTEZPS	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.27168502247403364	7316-525
BS_1QNTEZPS	HALLMARK_PROTEIN_SECRETION	0.19783733051740454	7316-525
BS_1QNTEZPS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.28916995490546116	7316-525
BS_1QNTEZPS	HALLMARK_SPERMATOGENESIS	0.24559797115636772	7316-525
BS_1QNTEZPS	HALLMARK_TGF_BETA_SIGNALING	0.38358679074876395	7316-525
BS_1QNTEZPS	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.018351682882004033	7316-525
BS_1QNTEZPS	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.33125573941170394	7316-525
BS_1QNTEZPS	HALLMARK_UV_RESPONSE_DN	0.10038637207027815	7316-525
BS_1QNTEZPS	HALLMARK_UV_RESPONSE_UP	0.2822518951636026	7316-525
BS_1QNTEZPS	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.2757999800532412	7316-525
BS_1QNTEZPS	HALLMARK_XENOBIOTIC_METABOLISM	0.10582907397835772	7316-525
BS_31TF0P1N	HALLMARK_ADIPOGENESIS	-0.053993555529142284	7316-918
BS_31TF0P1N	HALLMARK_ALLOGRAFT_REJECTION	0.31288807069475266	7316-918
BS_31TF0P1N	HALLMARK_ANDROGEN_RESPONSE	0.26625206751573005	7316-918
BS_31TF0P1N	HALLMARK_ANGIOGENESIS	0.4137832201353816	7316-918
