hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Diffuse astrocytic and oligodendroglial tumor-Low-grade astrocytic tumor	-0.1718349689021857	8.415017571650196e-10	4.207508785825098e-8	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Embryonal tumor-Low-grade astrocytic tumor	-0.39803408058518497	0	0	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Ependymal tumor-Low-grade astrocytic tumor	-0.15098344207455358	1.9651288830191405e-5	9.825644415095702e-4	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Tumor of cranial and paraspinal nerves-Low-grade astrocytic tumor	-0.18481554659395807	2.7996934047280764e-4	0.013998467023640382	TRUE	FALSE
HALLMARK_ADIPOGENESIS	Tumors of sellar region-Low-grade astrocytic tumor	-0.13198083336947442	0.14779192154888243	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Neuronal and mixed neuronal-glial tumor-Low-grade astrocytic tumor	-0.21061373777557457	1.9347849237683068e-4	0.009673924618841534	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Meningioma-Low-grade astrocytic tumor	-0.02142833975428217	0.9999999955366368	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Mesenchymal non-meningothelial tumor-Low-grade astrocytic tumor	-0.28474415689424937	2.3913741913350606e-6	1.1956870956675303e-4	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Germ cell tumor-Low-grade astrocytic tumor	-0.3125046758197088	6.341211048566109e-4	0.031706055242830544	TRUE	FALSE
HALLMARK_ADIPOGENESIS	Pre-cancerous lesion-Low-grade astrocytic tumor	-0.19062903133264203	0.22547482602613467	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Choroid plexus tumor-Low-grade astrocytic tumor	-0.10736969260705778	0.9877026465443024	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Histiocytic tumor-Low-grade astrocytic tumor	-0.3453988841547575	0.045758397234428205	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Tumor of pineal region-Low-grade astrocytic tumor	-0.3176266786716318	0.21093379298019743	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Benign-Low-grade astrocytic tumor	-0.16637760260483306	0.008206464822132276	0.4103232411066138	TRUE	FALSE
HALLMARK_ADIPOGENESIS	Other tumor-Low-grade astrocytic tumor	-0.26042843155954987	0.1056652010895911	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Embryonal tumor-Diffuse astrocytic and oligodendroglial tumor	-0.2261991116829993	1.8340884366807586e-13	9.170442183403793e-12	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Ependymal tumor-Diffuse astrocytic and oligodendroglial tumor	0.020851526827632125	0.9999994128307106	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Tumor of cranial and paraspinal nerves-Diffuse astrocytic and oligodendroglial tumor	-0.012980577691772369	0.9999999999838542	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Tumors of sellar region-Diffuse astrocytic and oligodendroglial tumor	0.03985413553271129	0.999965548537963	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Neuronal and mixed neuronal-glial tumor-Diffuse astrocytic and oligodendroglial tumor	-0.03877876887338889	0.9999792536771439	1	FALSE	FALSE
