hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Diffuse midline glioma-CNS Embryonal tumor	0.21627927942656489	0.4525551134252931	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Embryonal tumor with multilayer rosettes-CNS Embryonal tumor	0.10719205290226891	0.9947287121168702	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma astrocytoma-CNS Embryonal tumor	0.33635304279120143	0.10509741991724475	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma-CNS Embryonal tumor	0.057081472191872595	0.9995519634079563	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.10908722652429596	0.9918263649068714	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma astrocytoma-Diffuse midline glioma	0.12007376336463654	0.44568262447093676	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma-Diffuse midline glioma	-0.1591978072346923	0.9667102822774325	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma astrocytoma-Embryonal tumor with multilayer rosettes	0.22916098988893252	0.8887721736100799	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.05011058071039631	0.9998948567986286	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma-High-grade glioma astrocytoma	-0.27927157059932883	0.796062720141411	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Diffuse midline glioma-CNS Embryonal tumor	0.4112495739677775	0.15287620313883865	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Embryonal tumor with multilayer rosettes-CNS Embryonal tumor	0.18749181132499987	0.9868883960020169	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma astrocytoma-CNS Embryonal tumor	0.3503144734873411	0.33283727411473785	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Medulloblastoma-CNS Embryonal tumor	0.03945886007272209	0.9999710276897624	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.22375776264277766	0.9641195072368043	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma astrocytoma-Diffuse midline glioma	-0.060935100480436405	0.9704116488861163	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Medulloblastoma-Diffuse midline glioma	-0.3717907138950554	0.8080783161456352	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma astrocytoma-Embryonal tumor with multilayer rosettes	0.16282266216234126	0.9894034651128312	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.14803295125227778	0.9978532397693278	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Medulloblastoma-High-grade glioma astrocytoma	-0.31085561341461904	0.8939133795436626	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Diffuse midline glioma-CNS Embryonal tumor	0.3255701787124963	0.125635384661396	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Embryonal tumor with multilayer rosettes-CNS Embryonal tumor	0.17538421440466634	0.9718252127604395	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	High-grade glioma astrocytoma-CNS Embryonal tumor	0.3660092981723698	0.08437212413939499	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Medulloblastoma-CNS Embryonal tumor	0.15376296386175697	0.9826281477963248	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.15018596430782996	0.9772061148879048	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	High-grade glioma astrocytoma-Diffuse midline glioma	0.040439119459873496	0.9820577747299942	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Medulloblastoma-Diffuse midline glioma	-0.17180721485073933	0.9628839554844468	1	FALSE	FALSE
