hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Diffuse midline glioma, H3 K28-mutant-CNS Embryonal tumor, NOS	0.21627927942656494	0.6085736602486849	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Embryonal tumor with multilayer rosettes, C19MC-altered-CNS Embryonal tumor, NOS	0.10719205290226896	0.9996393510841466	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma (WHO grade III/IV)-CNS Embryonal tumor, NOS	0.30566549875427973	0.33091875650518976	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-CNS Embryonal tumor, NOS	0.4360201757668368	0.07230052283215516	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-CNS Embryonal tumor, NOS	-0.05444144766902814	0.9999932585919493	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma, SHH-activated-CNS Embryonal tumor, NOS	0.057081472191872706	0.9999910699038277	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Embryonal tumor with multilayer rosettes, C19MC-altered-Diffuse midline glioma, H3 K28-mutant	-0.10908722652429596	0.9993034459381213	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma (WHO grade III/IV)-Diffuse midline glioma, H3 K28-mutant	0.08938621932771482	0.9414290515048089	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.21974089634027189	0.30281262724640146	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-Diffuse midline glioma, H3 K28-mutant	-0.2707207270955931	0.9192350235386003	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma, SHH-activated-Diffuse midline glioma, H3 K28-mutant	-0.15919780723469223	0.994265126477283	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma (WHO grade III/IV)-Embryonal tumor with multilayer rosettes, C19MC-altered	0.19847344585201077	0.984565054165787	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-Embryonal tumor with multilayer rosettes, C19MC-altered	0.32882812286456786	0.8532004586052013	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.1616335005712971	0.9990134761423879	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma, SHH-activated-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.05011058071039626	0.9999989849333943	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	0.13035467701255707	0.9222838842761096	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.36010694642330787	0.7774733778517171	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.24858402656240702	0.952995583288286	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma, H3 wildtype	-0.49046162343586497	0.47414019838522703	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, H3 wildtype	-0.37893870357496406	0.7510857221781116	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, IDH-mutant	0.11152291986090085	0.9998841130232424	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Diffuse midline glioma, H3 K28-mutant-CNS Embryonal tumor, NOS	0.4112495739677775	0.23006009296303753	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Embryonal tumor with multilayer rosettes, C19MC-altered-CNS Embryonal tumor, NOS	0.18749181132499987	0.9985687175693607	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma/astrocytoma (WHO grade III/IV)-CNS Embryonal tumor, NOS	0.2675103284284092	0.8093739219845366	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma/astrocytoma, H3 wildtype-CNS Embryonal tumor, NOS	0.5277285664270679	0.15675229830884296	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma/astrocytoma, IDH-mutant-CNS Embryonal tumor, NOS	-0.06354272650142795	0.9999974439732233	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Medulloblastoma, SHH-activated-CNS Embryonal tumor, NOS	0.03945886007272209	0.9999998514753781	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Embryonal tumor with multilayer rosettes, C19MC-altered-Diffuse midline glioma, H3 K28-mutant	-0.22375776264277766	0.9935147176339053	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma/astrocytoma (WHO grade III/IV)-Diffuse midline glioma, H3 K28-mutant	-0.14373924553936832	0.8831149886148112	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.11647899245929041	0.9772270973751631	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma/astrocytoma, IDH-mutant-Diffuse midline glioma, H3 K28-mutant	-0.47479230046920545	0.7837576768360198	1	FALSE	FALSE
