Kids_First_Biospecimen_ID	hallmark_name	gsea_score
BS_014EVM2D	HALLMARK_ADIPOGENESIS	0.23653426595383822
BS_014EVM2D	HALLMARK_ALLOGRAFT_REJECTION	0.5982589492280608
BS_014EVM2D	HALLMARK_ANDROGEN_RESPONSE	0.4574027348022608
BS_014EVM2D	HALLMARK_ANGIOGENESIS	0.36297450195642145
BS_014EVM2D	HALLMARK_APICAL_JUNCTION	0.19035110054762688
BS_014EVM2D	HALLMARK_APICAL_SURFACE	0.3898776469304861
BS_014EVM2D	HALLMARK_APOPTOSIS	0.45137461315254096
BS_014EVM2D	HALLMARK_BILE_ACID_METABOLISM	0.3269735904323813
BS_014EVM2D	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.4069237452563257
BS_014EVM2D	HALLMARK_COAGULATION	0.41557304996427763
BS_014EVM2D	HALLMARK_COMPLEMENT	0.47931553760600093
BS_014EVM2D	HALLMARK_DNA_REPAIR	-0.2919483859468771
BS_014EVM2D	HALLMARK_E2F_TARGETS	-0.4345598033337667
BS_014EVM2D	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.44156354658841035
BS_014EVM2D	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.24207011761454209
BS_014EVM2D	HALLMARK_ESTROGEN_RESPONSE_LATE	0.19142333071857368
BS_014EVM2D	HALLMARK_FATTY_ACID_METABOLISM	0.23498692069970062
BS_014EVM2D	HALLMARK_G2M_CHECKPOINT	-0.4035148597572836
BS_014EVM2D	HALLMARK_GLYCOLYSIS	-0.07812010208740652
BS_014EVM2D	HALLMARK_HEDGEHOG_SIGNALING	0.3566062863161528
BS_014EVM2D	HALLMARK_HEME_METABOLISM	0.08562770189078028
BS_014EVM2D	HALLMARK_HYPOXIA	0.1914320761014833
BS_014EVM2D	HALLMARK_IL2_STAT5_SIGNALING	0.45601608947037253
BS_014EVM2D	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.6008192534667057
BS_014EVM2D	HALLMARK_INFLAMMATORY_RESPONSE	0.573490998127328
BS_014EVM2D	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.7166042243444797
BS_014EVM2D	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.6640285750503342
BS_014EVM2D	HALLMARK_KRAS_SIGNALING_DN	-0.057919348417015654
BS_014EVM2D	HALLMARK_KRAS_SIGNALING_UP	0.47673972157519273
BS_014EVM2D	HALLMARK_MITOTIC_SPINDLE	-0.04103687866783981
BS_014EVM2D	HALLMARK_MTORC1_SIGNALING	0.3028158296491093
BS_014EVM2D	HALLMARK_MYC_TARGETS_V1	-0.2595688367198256
BS_014EVM2D	HALLMARK_MYC_TARGETS_V2	-0.5172456416238879
BS_014EVM2D	HALLMARK_MYOGENESIS	0.3421487633334301
BS_014EVM2D	HALLMARK_NOTCH_SIGNALING	0.3393752149519223
BS_014EVM2D	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.14120814745454502
BS_014EVM2D	HALLMARK_P53_PATHWAY	0.2925939723204326
BS_014EVM2D	HALLMARK_PANCREAS_BETA_CELLS	3.651056777487227e-5
BS_014EVM2D	HALLMARK_PEROXISOME	0.13499297617485856
BS_014EVM2D	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.18649893873918086
BS_014EVM2D	HALLMARK_PROTEIN_SECRETION	0.41237439790843683
BS_014EVM2D	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.06436794984433886
BS_014EVM2D	HALLMARK_SPERMATOGENESIS	-0.20178051459456864
BS_014EVM2D	HALLMARK_TGF_BETA_SIGNALING	0.5090430925147585
BS_014EVM2D	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.49165580914420676
BS_014EVM2D	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.009714314152615477
BS_014EVM2D	HALLMARK_UV_RESPONSE_DN	0.38559568068335975
BS_014EVM2D	HALLMARK_UV_RESPONSE_UP	-0.03128884325598236
BS_014EVM2D	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0582496308126039
BS_014EVM2D	HALLMARK_XENOBIOTIC_METABOLISM	0.17858085829268266
BS_02NZT8CE	HALLMARK_ADIPOGENESIS	-0.0034922529574260286
BS_02NZT8CE	HALLMARK_ALLOGRAFT_REJECTION	0.503464942368939
BS_02NZT8CE	HALLMARK_ANDROGEN_RESPONSE	0.14650636022837332
BS_02NZT8CE	HALLMARK_ANGIOGENESIS	0.20023537322964466
BS_02NZT8CE	HALLMARK_APICAL_JUNCTION	-0.05365343616132483
BS_02NZT8CE	HALLMARK_APICAL_SURFACE	-0.04725219809492165
BS_02NZT8CE	HALLMARK_APOPTOSIS	0.22605814056160561
BS_02NZT8CE	HALLMARK_BILE_ACID_METABOLISM	0.19061365246849035
BS_02NZT8CE	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.1482042354100565
BS_02NZT8CE	HALLMARK_COAGULATION	0.2279407924941669
