Kids_First_Biospecimen_ID	hallmark_name	gsea_score
BS_0VXZCRJS	HALLMARK_ADIPOGENESIS	0.10336827637961671
BS_0VXZCRJS	HALLMARK_ALLOGRAFT_REJECTION	-0.2355938683544504
BS_0VXZCRJS	HALLMARK_ANDROGEN_RESPONSE	0.2678058066337159
BS_0VXZCRJS	HALLMARK_ANGIOGENESIS	0.40958398471559704
BS_0VXZCRJS	HALLMARK_APICAL_JUNCTION	0.21956762860890983
BS_0VXZCRJS	HALLMARK_APICAL_SURFACE	-0.0882087729141216
BS_0VXZCRJS	HALLMARK_APOPTOSIS	0.13222789526629883
BS_0VXZCRJS	HALLMARK_BILE_ACID_METABOLISM	-0.07405318560562141
BS_0VXZCRJS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.527156226750546
BS_0VXZCRJS	HALLMARK_COAGULATION	0.19307572775267345
BS_0VXZCRJS	HALLMARK_COMPLEMENT	0.08772625174747853
BS_0VXZCRJS	HALLMARK_DNA_REPAIR	0.04692944970271948
BS_0VXZCRJS	HALLMARK_E2F_TARGETS	-0.02783417170555258
BS_0VXZCRJS	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.2446047950766931
BS_0VXZCRJS	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.04770663671219175
BS_0VXZCRJS	HALLMARK_ESTROGEN_RESPONSE_LATE	0.032110428141248454
BS_0VXZCRJS	HALLMARK_FATTY_ACID_METABOLISM	0.08014071399881964
BS_0VXZCRJS	HALLMARK_G2M_CHECKPOINT	-0.16538677903907878
BS_0VXZCRJS	HALLMARK_GLYCOLYSIS	0.20338584374841792
BS_0VXZCRJS	HALLMARK_HEDGEHOG_SIGNALING	0.1694043658221194
BS_0VXZCRJS	HALLMARK_HEME_METABOLISM	-0.014835306096603662
BS_0VXZCRJS	HALLMARK_HYPOXIA	0.2513189798760145
BS_0VXZCRJS	HALLMARK_IL2_STAT5_SIGNALING	0.10139395620215341
BS_0VXZCRJS	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.03705574592881514
BS_0VXZCRJS	HALLMARK_INFLAMMATORY_RESPONSE	-0.04374710958804326
BS_0VXZCRJS	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.3164489101568127
BS_0VXZCRJS	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.14756602906326627
BS_0VXZCRJS	HALLMARK_KRAS_SIGNALING_DN	-0.10580936469388458
BS_0VXZCRJS	HALLMARK_KRAS_SIGNALING_UP	8.388603908665859e-4
BS_0VXZCRJS	HALLMARK_MITOTIC_SPINDLE	0.07980502126319156
BS_0VXZCRJS	HALLMARK_MTORC1_SIGNALING	0.14914603184780395
BS_0VXZCRJS	HALLMARK_MYC_TARGETS_V1	-0.10359543729727087
BS_0VXZCRJS	HALLMARK_MYC_TARGETS_V2	-0.34382476858091265
BS_0VXZCRJS	HALLMARK_MYOGENESIS	0.16296177954986635
BS_0VXZCRJS	HALLMARK_NOTCH_SIGNALING	-0.018530794284524393
BS_0VXZCRJS	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.2453672102471285
BS_0VXZCRJS	HALLMARK_P53_PATHWAY	0.08398689319444513
BS_0VXZCRJS	HALLMARK_PANCREAS_BETA_CELLS	-0.2024993911459677
BS_0VXZCRJS	HALLMARK_PEROXISOME	0.14611857354577124
BS_0VXZCRJS	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.25135230288024524
BS_0VXZCRJS	HALLMARK_PROTEIN_SECRETION	0.31312043225019093
BS_0VXZCRJS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.10307831284212271
BS_0VXZCRJS	HALLMARK_SPERMATOGENESIS	-0.019535329141379204
BS_0VXZCRJS	HALLMARK_TGF_BETA_SIGNALING	0.1934863387731473
BS_0VXZCRJS	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.18061659643925637
BS_0VXZCRJS	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.07239450550654275
BS_0VXZCRJS	HALLMARK_UV_RESPONSE_DN	0.26913025454170947
BS_0VXZCRJS	HALLMARK_UV_RESPONSE_UP	-0.05584662531361173
BS_0VXZCRJS	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.11921181180100165
BS_0VXZCRJS	HALLMARK_XENOBIOTIC_METABOLISM	-0.03616895278683452
BS_0ZA67BBC	HALLMARK_ADIPOGENESIS	-0.28989235277430647
BS_0ZA67BBC	HALLMARK_ALLOGRAFT_REJECTION	-0.4456076862741511
BS_0ZA67BBC	HALLMARK_ANDROGEN_RESPONSE	-0.2841455684277231
BS_0ZA67BBC	HALLMARK_ANGIOGENESIS	-0.5121574541262196
BS_0ZA67BBC	HALLMARK_APICAL_JUNCTION	-0.24890214879636044
BS_0ZA67BBC	HALLMARK_APICAL_SURFACE	-0.3097209477150551
BS_0ZA67BBC	HALLMARK_APOPTOSIS	-0.3911370236581599
BS_0ZA67BBC	HALLMARK_BILE_ACID_METABOLISM	-0.018610655122406672
BS_0ZA67BBC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.19286135991756753
BS_0ZA67BBC	HALLMARK_COAGULATION	-0.3997855891808658
BS_0ZA67BBC	HALLMARK_COMPLEMENT	-0.3782566115816569
BS_0ZA67BBC	HALLMARK_DNA_REPAIR	-0.33210707720997323
BS_0ZA67BBC	HALLMARK_E2F_TARGETS	-0.5661793587649085
BS_0ZA67BBC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.38938202922600973
BS_0ZA67BBC	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.10336539183039026
BS_0ZA67BBC	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.30589219946286356
