fpr	tpr	threshold	auroc	gene	shuffled
0.0	0.0	1.9723999347017673	0.6204081632653061	TP53	False
0.02040816326530612	0.0	0.9723999347017674	0.6204081632653061	TP53	False
0.04081632653061224	0.0	0.9321072084351204	0.6204081632653061	TP53	False
0.061224489795918366	0.0	0.925319141343634	0.6204081632653061	TP53	False
0.08163265306122448	0.0	0.9078506667694388	0.6204081632653061	TP53	False
0.08163265306122448	0.1	0.8996748238591249	0.6204081632653061	TP53	False
0.10204081632653061	0.1	0.8681289306177091	0.6204081632653061	TP53	False
0.12244897959183673	0.1	0.8610405461630577	0.6204081632653061	TP53	False
0.14285714285714285	0.1	0.8527412067193452	0.6204081632653061	TP53	False
0.16326530612244897	0.1	0.8415377927460604	0.6204081632653061	TP53	False
0.16326530612244897	0.2	0.83203593912148	0.6204081632653061	TP53	False
0.16326530612244897	0.3	0.8310104186460984	0.6204081632653061	TP53	False
0.1836734693877551	0.3	0.7562073508349837	0.6204081632653061	TP53	False
0.20408163265306123	0.3	0.7419479638291974	0.6204081632653061	TP53	False
0.22448979591836735	0.3	0.7136011586109369	0.6204081632653061	TP53	False
0.24489795918367346	0.3	0.7100143631729238	0.6204081632653061	TP53	False
0.2653061224489796	0.3	0.6995217175727093	0.6204081632653061	TP53	False
0.2653061224489796	0.4	0.6985075071202381	0.6204081632653061	TP53	False
0.2653061224489796	0.5	0.6855910279776566	0.6204081632653061	TP53	False
0.2857142857142857	0.5	0.6822945190546527	0.6204081632653061	TP53	False
0.30612244897959184	0.5	0.6407271242751476	0.6204081632653061	TP53	False
0.30612244897959184	0.6	0.6381074325993478	0.6204081632653061	TP53	False
0.32653061224489793	0.6	0.617935451795508	0.6204081632653061	TP53	False
0.3469387755102041	0.6	0.6173046799611789	0.6204081632653061	TP53	False
0.3673469387755102	0.6	0.6033605012992236	0.6204081632653061	TP53	False
0.3877551020408163	0.6	0.5953161504197052	0.6204081632653061	TP53	False
0.40816326530612246	0.6	0.5808189600522408	0.6204081632653061	TP53	False
0.42857142857142855	0.6	0.5800496004777078	0.6204081632653061	TP53	False
0.4489795918367347	0.6	0.5756411456076759	0.6204081632653061	TP53	False
0.4897959183673469	0.6	0.5737863641576832	0.6204081632653061	TP53	False
0.5102040816326531	0.6	0.5620719210016983	0.6204081632653061	TP53	False
0.5306122448979592	0.6	0.5414752966019832	0.6204081632653061	TP53	False
0.5306122448979592	0.7	0.5277631649723483	0.6204081632653061	TP53	False
0.5510204081632653	0.7	0.5262466548027439	0.6204081632653061	TP53	False
0.5714285714285714	0.7	0.5178668223894123	0.6204081632653061	TP53	False
0.5918367346938775	0.7	0.5092737176191442	0.6204081632653061	TP53	False
0.5918367346938775	0.8	0.5024117783378463	0.6204081632653061	TP53	False
0.6122448979591837	0.8	0.4996891525940394	0.6204081632653061	TP53	False
0.6326530612244898	0.8	0.4777384224786914	0.6204081632653061	TP53	False
0.6326530612244898	0.9	0.4490920924301138	0.6204081632653061	TP53	False
0.6530612244897959	0.9	0.4438268883464476	0.6204081632653061	TP53	False
0.673469387755102	0.9	0.39151610480712457	0.6204081632653061	TP53	False
0.6938775510204082	0.9	0.32660040487264963	0.6204081632653061	TP53	False
0.7142857142857143	0.9	0.2789837961767377	0.6204081632653061	TP53	False
0.7346938775510204	0.9	0.2738242540530436	0.6204081632653061	TP53	False
0.7551020408163265	0.9	0.26451744114230336	0.6204081632653061	TP53	False
0.7755102040816326	0.9	0.2390159763881984	0.6204081632653061	TP53	False
0.7959183673469388	0.9	0.16293983243955654	0.6204081632653061	TP53	False
0.7959183673469388	1.0	0.16286647258192113	0.6204081632653061	TP53	False
0.8163265306122449	1.0	0.13775449543748602	0.6204081632653061	TP53	False
0.8367346938775511	1.0	0.13539325100829375	0.6204081632653061	TP53	False
0.8571428571428571	1.0	0.12272303870197453	0.6204081632653061	TP53	False
0.8775510204081632	1.0	0.11125688161807704	0.6204081632653061	TP53	False
0.8979591836734694	1.0	0.1058934297421224	0.6204081632653061	TP53	False
0.9183673469387755	1.0	0.08988608953989327	0.6204081632653061	TP53	False
0.9387755102040817	1.0	0.06645831094480567	0.6204081632653061	TP53	False
0.9591836734693877	1.0	0.06229677874126492	0.6204081632653061	TP53	False
0.9795918367346939	1.0	0.011757773505091045	0.6204081632653061	TP53	False
1.0	1.0	0.009817514172319802	0.6204081632653061	TP53	False
